id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	switches_g	switches_l
PF15127	PF15127|Protein_of_unknown_function_(DUF4565)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.0109643036866518	NA	NA	NA	NA	0.5580114597129688	1.0	NA	NA
PF15128	PF15128|T-cell_leukemia_translocation-altered	0	0.0	NA	NA	NA	NA	1.1180075829005327	NA	NA	NA	NA	0.480058474592985	1.0	NA	NA
PF15129	PF15129|FAM150_family	13	4.8300024893089755e-5	NA	NA	NA	NA	0.9584386522114896	NA	NA	NA	NA	0.5951604894894401	1.0	NA	NA
PF15130	PF15130|Domain_of_unknown_function_(DUF4566)	0	0.0	NA	NA	NA	NA	1.3605709020981152	NA	NA	NA	NA	0.16822516208250313	1.0	NA	NA
PF15131	PF15131|Domain_of_unknown_function_(DUF4567)	0	0.0	NA	NA	NA	NA	0.31676881515515093	NA	NA	NA	NA	0.9574429605323272	1.0	NA	NA
PF15133	PF15133|Domain_of_unknown_function_(DUF4569)	0	0.0	NA	NA	NA	NA	1.9198110009403084	NA	NA	NA	NA	0.00246627626154258	1.0	NA	NA
PF15134	PF15134|Domain_of_unknown_function_(DUF4570)	10	3.715386530237673e-5	NA	NA	NA	NA	1.0898009695704733	NA	NA	NA	NA	0.4845144421650224	1.0	NA	NA
PF15135	PF15135|Uncharacterised_protein_UPF0515	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8352302743348706	NA	NA	NA	NA	0.7474763165737031	1.0	NA	NA
PF15136	PF15136|Uncharacterised_protein_family_UPF0449	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9599055004701542	NA	NA	NA	NA	0.5984748950361889	1.0	NA	NA
PF15137	PF15137|Domain_of_unknown_function_(DUF4571)	4	1.4861546120950693e-5	NA	NA	NA	NA	0.2996952666318802	NA	NA	NA	NA	0.964448048374784	1.0	NA	NA
PF15139	PF15139|Domain_of_unknown_function_(DUF4572)	5	1.8576932651188365e-5	NA	NA	NA	NA	1.2385510545165854	NA	NA	NA	NA	0.4360775529645719	1.0	NA	NA
PF15140	PF15140|Domain_of_unknown_function_(DUF4573)	0	0.0	NA	NA	NA	NA	0.6866376051050959	NA	NA	NA	NA	0.8512108131323226	1.0	NA	NA
PF15141	PF15141|Domain_of_unknown_function_(DUF4574)	0	0.0	NA	NA	NA	NA	0.5590037914502664	NA	NA	NA	NA	0.8721120125285595	1.0	NA	NA
PF15142	PF15142|INCA1	11	4.0869251832614405e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15144	PF15144|Domain_of_unknown_function_(DUF4576)	1	3.7153865302376733e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15145	PF15145|Domain_of_unknown_function_(DUF4577)	10	3.715386530237673e-5	NA	NA	NA	NA	0.7310049580503483	NA	NA	NA	NA	0.7951034758327351	1.0	NA	NA
PF15146	PF15146|Fanconi_anemia-associated	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5499458596443593	NA	NA	NA	NA	0.9860834420855713	1.0	NA	NA
PF15147	PF15147|Domain_of_unknown_function_(DUF4578)	9	3.343847877213906e-5	NA	NA	NA	NA	1.1684095640968681	NA	NA	NA	NA	0.4077461713074639	1.0	NA	NA
PF15148	PF15148|Apolipoprotein_F	0	0.0	NA	NA	NA	NA	0.3283093875665823	NA	NA	NA	NA	0.9524483451820929	1.0	NA	NA
PF15149	PF15149|Cation_channel_sperm-associated_protein_subunit_beta_protein_family	3	1.114615959071302e-5	NA	NA	NA	NA	0.8126065687282323	NA	NA	NA	NA	0.7833374488678984	1.0	NA	NA
PF15150	PF15150|Phorbol-12-myristate-13-acetate-induced	3	1.114615959071302e-5	NA	NA	NA	NA	0.8965155145900496	NA	NA	NA	NA	0.6528913971563791	1.0	NA	NA
PF15151	PF15151|Response_gene_to_complement_32_protein_family	0	0.0	NA	NA	NA	NA	0.5240660544846246	NA	NA	NA	NA	0.9245501812997092	1.0	NA	NA
PF15152	PF15152|Kisspeptin	0	0.0	NA	NA	NA	NA	2.5789566365427583	NA	NA	NA	NA	0.03142304008480384	1.0	NA	NA
PF15153	PF15153|Cytokine-like_protein_1	0	0.0	NA	NA	NA	NA	2.0416740039296832	NA	NA	NA	NA	0.02827385428947984	1.0	NA	NA
PF15155	PF15155|MORF4_family-associated_protein1	21	7.802311713499114e-5	NA	NA	NA	NA	0.9427643308189017	NA	NA	NA	NA	0.6153844768656502	1.0	NA	NA
PF15156	PF15156|Ceroid-lipofuscinosis_neuronal_protein_6	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7609215310666437	NA	NA	NA	NA	0.8333703119092984	1.0	NA	NA
PF15160	PF15160|Spermatogenesis-associated_serine-rich_protein_1	0	0.0	NA	NA	NA	NA	1.6198405320433853	NA	NA	NA	NA	0.28334910737169594	1.0	NA	NA
PF15161	PF15161|Neuropeptide-like	10	3.715386530237673e-5	NA	NA	NA	NA	0.40267222265485286	NA	NA	NA	NA	0.9165435406527949	1.0	NA	NA
PF15163	PF15163|Meiosis-expressed	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15164	PF15164|Williams-Beuren_syndrome_chromosomal_region_28_protein_homologue	1	3.7153865302376733e-6	NA	NA	NA	NA	5.93941528415908	NA	NA	NA	NA	6.260565319757206e-4	1.0	NA	NA
PF15167	PF15167|Domain_of_unknown_function_(DUF4581)	11	4.0869251832614405e-5	19	0	0.0	5.596450966873502	0.935340989631351	1.0	1.0	4.034652884761741e-9	4.317078586695063e-6	0.6179341577768137	1.0	0	1
PF15168	PF15168|Triple_QxxK/R_motif-containing_protein_family	11	4.0869251832614405e-5	38	0	0.0	11.192901933747004	0.3085410537225496	1.0	1.0	1.0361134773097065e-26	1.3086113218421593e-23	0.9608789730908012	1.0	0	1
PF15169	PF15169|Domain_of_unknown_function_(DUF4564)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.9137561975629354	NA	NA	NA	NA	0.6434607908916092	1.0	NA	NA
PF15170	PF15170|Calcium/calmodulin-dependent_protein_kinase_II_inhibitor	11	4.0869251832614405e-5	31	0	0.0	9.131051577530451	1.2262018651167133	1.0	1.0	1.2978057415097628e-19	1.5729405587098325e-16	0.3307844402299163	1.0	0	1
PF15171	PF15171|Neuropeptide_secretory_protein_family,_NPQ,_spexin	5	1.8576932651188365e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15173	PF15173|FAM180_family	10	3.715386530237673e-5	NA	NA	NA	NA	1.186804143973658	NA	NA	NA	NA	0.33743466112803355	1.0	NA	NA
PF15175	PF15175|Spermatogenesis-associated_protein_24	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7602451563723621	NA	NA	NA	NA	0.7697821636661146	1.0	NA	NA
PF15176	PF15176|Leucine-rich_repeat_family_19_TM_domain	0	0.0	NA	NA	NA	NA	1.1798387020451444	NA	NA	NA	NA	0.36863043603118784	1.0	NA	NA
PF15178	PF15178|Mitochondrial_import_receptor_subunit_TOM5_homolog	11	4.0869251832614405e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15179	PF15179|Myc_target_protein_1	11	4.0869251832614405e-5	NA	NA	NA	NA	2.5683957985552777	NA	NA	NA	NA	1.7961346789552218e-4	0.8984265664134019	NA	NA
PF15180	PF15180|Neuropeptides_B_and_W	0	0.0	NA	NA	NA	NA	0.6420989496388194	NA	NA	NA	NA	0.8875100303112213	1.0	NA	NA
PF15181	PF15181|Spermatid-specific_manchette-related_protein_1	8	2.9723092241901386e-5	NA	NA	NA	NA	0.6353345360688806	NA	NA	NA	NA	0.8498922637460915	1.0	NA	NA
PF15182	PF15182|Otospiralin	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15183	PF15183|Melanocortin-2_receptor_accessory_protein_family	9	3.343847877213906e-5	0	4	7.258216532168356	0.0	2.014136974974948	0.002482773809724906	1.0	1.0	1.0	0.04947719906385034	1.0	1	0
PF15184	PF15184|Mitochondrial_import_receptor_subunit_TOM6_homolog	11	4.0869251832614405e-5	NA	NA	NA	NA	1.3017896513225378	NA	NA	NA	NA	0.3690498367551763	1.0	NA	NA
PF15185	PF15185|Bcl-2-modifying_factor,_apoptosis	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6972632670837766	NA	NA	NA	NA	0.8420417579712838	1.0	NA	NA
PF15187	PF15187|Oesophageal_cancer-related_gene_4	0	0.0	NA	NA	NA	NA	1.433651965141847	NA	NA	NA	NA	0.22086179357405625	1.0	NA	NA
PF15188	PF15188|Coiled-coil_domain-containing_protein_167	0	0.0	NA	NA	NA	NA	0.858710643492879	NA	NA	NA	NA	0.6779725367558092	1.0	NA	NA
PF15189	PF15189|Domain_of_unknown_function_(DUF4582)	12	4.458463836285208e-5	NA	NA	NA	NA	0.5094235331442485	NA	NA	NA	NA	0.9670513886807669	1.0	NA	NA
PF15190	PF15190|Domain_of_unknown_function_(DUF4583)	11	4.0869251832614405e-5	NA	NA	NA	NA	0.37413639585254044	NA	NA	NA	NA	0.9697403884460223	1.0	NA	NA
PF15191	PF15191|Synaptonemal_complex_central_element_protein_3	10	3.715386530237673e-5	NA	NA	NA	NA	0.6149041705952929	NA	NA	NA	NA	0.8355324385492132	1.0	NA	NA
PF15192	PF15192|TMEM213_family	7	2.600770571166371e-5	NA	NA	NA	NA	0.4675031708461529	NA	NA	NA	NA	0.8822319592434525	1.0	NA	NA
PF15193	PF15193|FAM24_family	0	0.0	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1.0	1.0	NA	NA
PF15196	PF15196|Activator_of_apoptosis_harakiri	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15198	PF15198|Dexamethasone-induced	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15200	PF15200|Keratinocyte_differentiation-associated	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15202	PF15202|Adipogenin	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15205	PF15205|Placenta-specific_protein_9	0	0.0	NA	NA	NA	NA	0.9763422384919035	NA	NA	NA	NA	0.5928998019349044	1.0	NA	NA
PF15206	PF15206|FAM209_family	6	2.229231918142604e-5	NA	NA	NA	NA	2.3955641646108283	NA	NA	NA	NA	0.007679896993183474	1.0	NA	NA
PF15207	PF15207|TMEM240_family	0	0.0	NA	NA	NA	NA	0.4558155915749991	NA	NA	NA	NA	0.9594870275852001	1.0	NA	NA
PF15208	PF15208|Rab15_effector	0	0.0	NA	NA	NA	NA	0.9098678733179867	NA	NA	NA	NA	0.6548443205089647	1.0	NA	NA
PF15210	PF15210|Surfactant-associated_protein_2	0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15211	PF15211|VEGF_co-regulated_chemokine_1	0	0.0	NA	NA	NA	NA	0.4949512736799233	NA	NA	NA	NA	0.8673995304162238	1.0	NA	NA
PF15212	PF15212|Spermatogenesis-associated_protein_19,_mitochondrial	0	0.0	NA	NA	NA	NA	5.521146602176046	NA	NA	NA	NA	0.017890008262063387	1.0	NA	NA
PF15213	PF15213|CMT1A_duplicated_region_transcript_4_protein	11	4.0869251832614405e-5	8	0	0.0	2.3564004071046325	0.5240660544846246	1.0	1.0	0.022898253734445484	1.0	0.9245501812997092	1.0	0	1
PF15215	PF15215|Follicular_dendritic_cell_secreted_peptide	0	0.0	NA	NA	NA	NA	3.4027900065494725	NA	NA	NA	NA	0.01717085557580495	1.0	NA	NA
PF15216	PF15216|Thymic_stromal_lymphopoietin	4	1.4861546120950693e-5	NA	NA	NA	NA	0.42424394886850564	NA	NA	NA	NA	0.9053105899765054	1.0	NA	NA
PF15218	PF15218|Spermatogenesis-associated_protein_25	0	0.0	NA	NA	NA	NA	0.9461015496890569	NA	NA	NA	NA	0.6097476143456924	1.0	NA	NA
PF15220	PF15220|Hypoxia-inducible_lipid_droplet-associated	10	3.715386530237673e-5	NA	NA	NA	NA	0.3831880828489728	NA	NA	NA	NA	0.9264439407064802	1.0	NA	NA
PF15223	PF15223|Domain_of_unknown_function_(DUF4584)	4	1.4861546120950693e-5	NA	NA	NA	NA	1.1989847676433283	NA	NA	NA	NA	0.19760349976267966	1.0	NA	NA
PF15224	PF15224|Scrapie-responsive_protein_1	1	3.7153865302376733e-6	NA	NA	NA	NA	0.33939515909480455	NA	NA	NA	NA	0.9474740129961343	1.0	NA	NA
PF15225	PF15225|Interleukin_32	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7347730248444223	NA	NA	NA	NA	0.7737967677050422	1.0	NA	NA
PF15226	PF15226|HCF-1_beta-propeller-interacting_protein_family	11	4.0869251832614405e-5	NA	NA	NA	NA	2.3397696573960007	NA	NA	NA	NA	0.004829148583701767	1.0	NA	NA
PF15227	PF15227|zinc_finger_of_C3HC4-type,_RING	179	6.650541889125435e-4	85	0	0.0	1.5385714948623124	0.7338976251041599	1.0	1.0	1.2107265922794003e-4	0.11332400903735186	0.973235304865088	1.0	0	4
PF15228	PF15228|Death-associated_protein	8	2.9723092241901386e-5	NA	NA	NA	NA	1.361116002619789	NA	NA	NA	NA	0.20634471778131927	1.0	NA	NA
PF15229	PF15229|POM121_family	22	8.173850366522881e-5	NA	NA	NA	NA	0.8952723854099495	NA	NA	NA	NA	0.7219603461973773	1.0	NA	NA
PF15230	PF15230|Serine/arginine_repetitive_matrix_protein_C-terminus	0	0.0	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1.0	1.0	NA	NA
PF15231	PF15231|Variable_charge_X/Y_family	2	7.430773060475347e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15232	PF15232|Domain_of_unknown_function_(DUF4585)	0	0.0	NA	NA	NA	NA	0.0	NA	NA	NA	NA	1.0	1.0	NA	NA
PF15233	PF15233|Synaptonemal_complex_central_element_protein_1	11	4.0869251832614405e-5	0	9	13.361716797855381	0.0	0.24152890249815112	4.289491176426176e-8	5.632101914647569e-5	1.0	1.0	0.997648823575358	1.0	1	0
PF15234	PF15234|Linker_for_activation_of_T-cells	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7230592519845837	NA	NA	NA	NA	0.8484419158292956	1.0	NA	NA
PF15235	PF15235|G_protein-regulated_inducer_of_neurite_outgrowth_C-terminus	10	3.715386530237673e-5	NA	NA	NA	NA	1.2630655287831967	NA	NA	NA	NA	0.1695309580294114	1.0	NA	NA
PF15236	PF15236|Coiled-coil_domain-containing_protein_66	19	7.059234407451579e-5	9	0	0.0	1.5347607914694645	0.8725685225475777	1.0	1.0	0.13904542316562934	1.0	0.6954533244237342	1.0	0	1
PF15237	PF15237|PTRF/SDPR_family	8	2.9723092241901386e-5	NA	NA	NA	NA	1.0927797218381419	NA	NA	NA	NA	0.3059289370580141	1.0	NA	NA
PF15238	PF15238|FAM181	3	1.114615959071302e-5	NA	NA	NA	NA	0.7410871352237676	NA	NA	NA	NA	0.8737173449980156	1.0	NA	NA
PF15239	PF15239|Domain_of_unknown_function_(DUF4586)	7	2.600770571166371e-5	NA	NA	NA	NA	0.4683409901487446	NA	NA	NA	NA	0.9263422604982733	1.0	NA	NA
PF15240	PF15240|Proline-rich	22	8.173850366522881e-5	NA	NA	NA	NA	2.207681288304114	NA	NA	NA	NA	4.868946350856411e-5	0.2442263489589576	NA	NA
PF15242	PF15242|Family_of_FAM53	32	1.1889236896760555e-4	NA	NA	NA	NA	0.980616407140711	NA	NA	NA	NA	0.5688174411373021	1.0	NA	NA
PF15243	PF15243|Anaphase-promoting_complex_subunit_15	11	4.0869251832614405e-5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15244	PF15244|Hydroxy-steroid_dehydrogenase	18	6.687695754427812e-5	NA	NA	NA	NA	1.078161105902817	NA	NA	NA	NA	0.4066445683658946	1.0	NA	NA
PF15245	PF15245|Transcription_cofactor_vestigial-like_protein_4	11	4.0869251832614405e-5	NA	NA	NA	NA	1.1210717123579579	NA	NA	NA	NA	0.41136564227194755	1.0	NA	NA
PF15246	PF15246|Nck-associated_protein_5,_Peripheral_clock_protein	21	7.802311713499114e-5	NA	NA	NA	NA	0.9574145229845807	NA	NA	NA	NA	0.6112777093610299	1.0	NA	NA
PF15247	PF15247|Histone_RNA_hairpin-binding_protein_RNA-binding_domain	11	4.0869251832614405e-5	NA	NA	NA	NA	1.319870063146462	NA	NA	NA	NA	0.3596238089569301	1.0	NA	NA
PF15248	PF15248|Domain_of_unknown_function_(DUF4587)	20	7.430773060475346e-5	NA	NA	NA	NA	0.601690573683038	NA	NA	NA	NA	0.8741640164001133	1.0	NA	NA
PF15249	PF15249|Glioma_tumor_suppressor_candidate_region	21	7.802311713499114e-5	NA	NA	NA	NA	0.6886278590329368	NA	NA	NA	NA	0.8657430583135042	1.0	NA	NA
PF15250	PF15250|Raftlin	11	4.0869251832614405e-5	NA	NA	NA	NA	1.28787884467937	NA	NA	NA	NA	0.049372695447231885	1.0	NA	NA
PF15251	PF15251|Domain_of_unknown_function_(DUF4588)	0	0.0	NA	NA	NA	NA	0.6678860560500169	NA	NA	NA	NA	0.8973891161671155	1.0	NA	NA
PF15252	PF15252|Domain_of_unknown_function_(DUF4589)	10	3.715386530237673e-5	NA	NA	NA	NA	1.9269366446016303	NA	NA	NA	NA	1.9982714350431788e-4	0.9991357175215894	NA	NA
PF15253	PF15253|SCL-interrupting_locus_protein_N-terminus	9	3.343847877213906e-5	NA	NA	NA	NA	0.5836249261853587	NA	NA	NA	NA	0.9699822308926243	1.0	NA	NA
PF15254	PF15254|Coiled-coil_domain-containing_protein_14	15	5.57307979535651e-5	NA	NA	NA	NA	0.923769079190525	NA	NA	NA	NA	0.6917046439152301	1.0	NA	NA
PF15255	PF15255|WASH_complex_subunit_CAP-Z_interacting,_central_region	43	1.5976162080021995e-4	NA	NA	NA	NA	0.5852951231870089	NA	NA	NA	NA	0.9833693941947756	1.0	NA	NA
PF15257	PF15257|Domain_of_unknown_function_(DUF4590)	2	7.430773060475347e-6	NA	NA	NA	NA	3.820676498581864	NA	NA	NA	NA	0.010946328690839825	1.0	NA	NA
PF15258	PF15258|Protein_family_of_FAM222A	33	1.2260775549784321e-4	NA	NA	NA	NA	0.5240660544846246	NA	NA	NA	NA	0.9996456466828145	1.0	NA	NA
PF15259	PF15259|G-2_and_S-phase_expressed_1	13	4.8300024893089755e-5	NA	NA	NA	NA	0.7714664870937255	NA	NA	NA	NA	0.7599850658369254	1.0	NA	NA
PF15260	PF15260|Protein_family_FAM219A	22	8.173850366522881e-5	NA	NA	NA	NA	0.795235519217952	NA	NA	NA	NA	0.7851369976979518	1.0	NA	NA
PF15261	PF15261|Domain_of_unknown_function_(DUF4591)	11	4.0869251832614405e-5	18	0	0.0	5.301900915985423	1.3631444914463462	1.0	1.0	2.2821374103054872e-8	2.3871157311795398e-5	0.257836624101157	1.0	0	1
PF15262	PF15262|Domain_of_unknown_function_(DUF4592)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.373515798018568	NA	NA	NA	NA	0.14025400186812165	1.0	NA	NA
PF15264	PF15264|Tumour_suppressing_sub-chromosomal_transferable_candidate_4	11	4.0869251832614405e-5	NA	NA	NA	NA	1.2080166679645585	NA	NA	NA	NA	0.3782172591241265	1.0	NA	NA
PF15265	PF15265|FAM196_family	2	7.430773060475347e-6	NA	NA	NA	NA	0.2147364605612157	NA	NA	NA	NA	0.9999036591995797	1.0	NA	NA
PF15266	PF15266|Domain_of_unknown_function_(DUF4594)	11	4.0869251832614405e-5	NA	NA	NA	NA	1.7202475425320867	NA	NA	NA	NA	0.008971786345471775	1.0	NA	NA
PF15268	PF15268|Dapper	12	4.458463836285208e-5	0	6	8.1654935986894	0.0	0.8705338857528299	1.1687281697666065e-4	0.14749349502454576	1.0	1.0	0.8637318227782358	1.0	1	0
PF15269	PF15269|Zinc-finger	0	0.0	NA	NA	NA	NA	2.0740815278015834	NA	NA	NA	NA	0.09721432005585588	1.0	NA	NA
PF15273	PF15273|NHS-like	39	1.4490007467926925e-4	NA	NA	NA	NA	0.6259300933849677	NA	NA	NA	NA	0.9991667207457	1.0	NA	NA
PF15274	PF15274|Muscular_LMNA-interacting_protein	6	2.229231918142604e-5	NA	NA	NA	NA	0.22146972246016905	NA	NA	NA	NA	0.9890603186405773	1.0	NA	NA
PF15275	PF15275|PEHE_domain	22	8.173850366522881e-5	21	39	28.950386395353327	3.09277553432483	1.3198700631464622	1.4093286220499152e-42	1.977288056736031e-39	9.298517445293202e-6	0.009073335829599377	0.1737777067175755	1.0	1	1
PF15276	PF15276|Protein_phosphatase_1_binding	19	7.059234407451579e-5	NA	NA	NA	NA	1.4100770099082707	NA	NA	NA	NA	0.2558979624462002	1.0	NA	NA
PF15277	PF15277|Exocyst_complex_component_SEC3_N-terminal_PIP2_binding_PH	21	7.802311713499114e-5	NA	NA	NA	NA	0.5221463986073916	NA	NA	NA	NA	0.9468145898625787	1.0	NA	NA
PF15279	PF15279|Sine_oculis-binding_protein	18	6.687695754427812e-5	NA	NA	NA	NA	0.8723115320147244	NA	NA	NA	NA	0.7442302691351281	1.0	NA	NA
PF15280	PF15280|Protein_aurora_borealis_N-terminus	13	4.8300024893089755e-5	4	0	0.0	0.9969386337750368	0.6377117435407503	1.0	1.0	0.568930652988703	1.0	0.8908727851721107	1.0	0	1
PF15281	PF15281|Consortin_C-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	0.8561319328517593	NA	NA	NA	NA	0.6859197235147825	1.0	NA	NA
PF15282	PF15282|BMP-2-inducible_protein_kinase_C-terminus	11	4.0869251832614405e-5	9	0	0.0	2.6509504579927117	0.5299106573227431	1.0	1.0	0.00821783069319654	1.0	0.9691120931931905	1.0	0	1
PF15285	PF15285|Beclin-1_BH3_domain,_Bcl-2-interacting	11	4.0869251832614405e-5	5	0	0.0	1.4727502544403952	NA	1.0	1.0	0.25488896996192345	1.0	NA	NA	0	1
PF15287	PF15287|KRBA1_family_repeat	44	1.6347700733045762e-4	0	27	10.021287598391536	0.0	0.593941528415908	2.8253384222131005e-18	3.833984238943177e-15	1.0	1.0	0.8795826482913263	1.0	1	0
PF15288	PF15288|Zinc_knuckle	21	7.802311713499114e-5	NA	NA	NA	NA	2.8100459408924676	NA	NA	NA	NA	0.0010292672062309257	1.0	NA	NA
PF15289	PF15289|Regulatory_factor_X-associated_C-terminal_binding_domain	0	0.0	NA	NA	NA	NA	1.1136403657798275	NA	NA	NA	NA	0.45174863377209873	1.0	NA	NA
PF15290	PF15290|Golgi-localised_syntaxin-1-binding_clamp	20	7.430773060475346e-5	NA	NA	NA	NA	1.1994910345858727	NA	NA	NA	NA	0.17819819740404239	1.0	NA	NA
PF15291	PF15291|Dermcidin,_antibiotic_peptide	0	0.0	NA	NA	NA	NA	2.9037141389222167	NA	NA	NA	NA	0.2913453156707076	1.0	NA	NA
PF15292	PF15292|Treslin_N-terminus	3	1.114615959071302e-5	0	6	32.6619743947576	0.0	0.6566187751331646	4.5570113829856605e-8	5.978798934477187e-5	1.0	1.0	0.8924278309818787	1.0	1	0
PF15293	PF15293|Nuclear_fragile_X_mental_retardation-interacting_protein_2	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7932441114068887	NA	NA	NA	NA	0.8750652865127578	1.0	NA	NA
PF15294	PF15294|Leucine_zipper	15	5.57307979535651e-5	NA	NA	NA	NA	1.6219853060017346	NA	NA	NA	NA	0.015039852984401355	1.0	NA	NA
PF15295	PF15295|Coiled-coil_domain-containing_protein_50__N-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	1.6575112420909057	NA	NA	NA	NA	0.09977906439893529	1.0	NA	NA
PF15296	PF15296|Codanin-1_C-terminus	11	4.0869251832614405e-5	93	0	0.0	27.393154732591352	1.6106888906194115	1.0	1.0	6.694535060902127e-97	9.432599900811097e-94	0.12992564366248657	1.0	0	1
PF15297	PF15297|Cytoskeleton-associated_protein_2_C-terminus	13	4.8300024893089755e-5	NA	NA	NA	NA	1.4816605870160284	NA	NA	NA	NA	0.027210925225880023	1.0	NA	NA
PF15298	PF15298|AJAP1/PANP_C-terminus	17	6.316157101404044e-5	NA	NA	NA	NA	1.5244499229341637	NA	NA	NA	NA	0.04178431439981707	1.0	NA	NA
PF15299	PF15299|Amyotrophic_lateral_sclerosis_2_chromosomal_region_candidate_gene_8	11	4.0869251832614405e-5	NA	NA	NA	NA	1.024037117958462	NA	NA	NA	NA	0.5123841546118335	1.0	NA	NA
PF15300	PF15300|INTS6/SAGE1/DDX26B/CT45_C-terminus	21	7.802311713499114e-5	NA	NA	NA	NA	0.8642006365839932	NA	NA	NA	NA	0.6852397786524309	1.0	NA	NA
PF15301	PF15301|SLAIN_motif-containing_family	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7856042415398297	NA	NA	NA	NA	0.9108739982922744	1.0	NA	NA
PF15302	PF15302|P33_mono-oxygenase	11	4.0869251832614405e-5	NA	NA	NA	NA	0.6553837554934157	NA	NA	NA	NA	0.9191479405687291	1.0	NA	NA
PF15303	PF15303|E3_ubiquitin-protein_ligase_Arkadia_N-terminus	22	8.173850366522881e-5	5	0	0.0	0.7363751272201976	0.5724737623285859	1.0	1.0	0.80698793472543	1.0	0.9868425474698723	1.0	0	1
PF15304	PF15304|A-kinase_anchor_protein_2_C-terminus	32	1.1889236896760555e-4	NA	NA	NA	NA	0.710699264771172	NA	NA	NA	NA	0.9581986713902388	1.0	NA	NA
PF15305	PF15305|Intraflagellar_transport_protein_43	11	4.0869251832614405e-5	NA	NA	NA	NA	0.5794551496740565	NA	NA	NA	NA	0.889510901353354	1.0	NA	NA
PF15306	PF15306|LIN37	0	0.0	NA	NA	NA	NA	1.202919551222092	NA	NA	NA	NA	0.34936144932684	1.0	NA	NA
PF15308	PF15308|CEP170_C-terminus	23	8.545389019546649e-5	NA	NA	NA	NA	0.6464495878220035	NA	NA	NA	NA	0.9899157859801355	1.0	NA	NA
PF15309	PF15309|ALMS_motif	23	8.545389019546649e-5	NA	NA	NA	NA	0.5585557520769425	NA	NA	NA	NA	0.9735647591780734	1.0	NA	NA
PF15310	PF15310|Vitamin_A-deficiency_(VAD)_rat_model_signalling	1	3.7153865302376733e-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15311	PF15311|Hydrolethalus_syndrome_protein_1_C-terminus	11	4.0869251832614405e-5	NA	NA	NA	NA	1.3498671100361543	NA	NA	NA	NA	0.3135655050359722	1.0	NA	NA
PF15312	PF15312|Junctional_sarcoplasmic_reticulum_protein	7	2.600770571166371e-5	NA	NA	NA	NA	0.5104185009824208	NA	NA	NA	NA	0.8590273767713654	1.0	NA	NA
PF15313	PF15313|Hexamethylene_bis-acetamide-inducible_protein	11	4.0869251832614405e-5	NA	NA	NA	NA	0.7199291253526157	NA	NA	NA	NA	0.8639172068376542	1.0	NA	NA
PF15314	PF15314|Proline-rich_acidic_protein_1,_pregnancy-specific_uterine	5	1.8576932651188365e-5	NA	NA	NA	NA	1.187883056831816	NA	NA	NA	NA	0.569081412046033	1.0	NA	NA
PF15315	PF15315|Facioscapulohumeral_muscular_dystrophy_candidate_2	0	0.0	NA	NA	NA	NA	1.4438357596850802	NA	NA	NA	NA	0.23963478732129584	1.0	NA	NA
PF15316	PF15316|MyoD_family_inhibitor	17	6.316157101404044e-5	NA	NA	NA	NA	1.1161317312513708	NA	NA	NA	NA	0.37688258431526234	1.0	NA	NA
