Feature	TotalMutations	TotalLength	ExpectedMutFrequency	fc_m	p_m	adjp_m	H_m	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Frame_Shift_Del_out	Frame_Shift_Ins_out	Nonsense_Mutation_out
PF15055|Domain_of_unknown_function_(DUF4536)	3	405	1.47372999861833e-05	1.02595105084118	0.55959721822351	1	0.91829583405449	1	0	0	0	2	0	0	1	0	0
PF15056|Neuritin_protein_family	7	957	3.48236940414258e-05	1.01308646086198	0.536733105218324	1	1	0	0	0	0	7	0	0	0	0	0
PF15057|Domain_of_unknown_function_(DUF4537)	15	643	2.33977380027553e-05	3.23102780397106	0.000103139172046453	0.425758502207759	0.922176842501811	0	2	0	0	13	0	0	1	2	3
PF15059|Speriolin_C-terminus	9	1595	5.8039490069043e-05	0.781523841236385	0.810641576923625	1	0.599565174619272	0	0	0	0	9	0	0	1	0	1
PF15062|Haemopoietic_lineage_transmembrane_helix	8	825	3.00204258977808e-05	1.34306319382845	0.250055660436359	1	0.979569764547061	1	0	0	0	7	0	0	2	0	0
PF15063|Thyroid_cancer_protein_1	9	792	2.88196088618696e-05	1.57390218026772	0.125074379481764	1	0.935944697445866	0	1	0	0	8	0	0	0	1	0
PF15065|Lysosomal_transcription_factor,_NCU-G1	19	3795	0.000138093959129792	0.693429366378822	0.961938421422246	1	0.851138449603646	0	0	0	0	17	2	0	0	0	2
PF15067|FAM124_family	30	4884	0.000177720921314863	0.850757935279849	0.833959433574445	1	0.918766068220501	1	0	0	0	27	2	0	1	0	2
PF15069|FAM163_family	9	166	6.04047357458378e-06	7.50922004079539	4.81104601428086e-06	0.0201149833857083	0.970835762725816	0	0	0	0	8	1	0	0	0	1
PF15070|Putative_golgin_subfamily_A_member_2-like_protein_5	121	12562	0.000457111018336876	1.33409571847562	0.00137111239272418	1	0.901122334449257	4	2	4	0	107	4	0	17	5	7
PF15071|Transmembrane_family_220,_helix	5	1078	3.9226689839767e-05	0.642409053170498	0.887269168374004	1	1	0	0	0	0	5	0	0	0	0	0
PF15072|Domain_of_unknown_function_(DUF4539)	6	913	3.32226046602108e-05	0.910208489793381	0.644179114808593	1	0.625814583693911	0	0	0	0	6	0	0	1	0	0
PF15076|Domain_of_unknown_function_(DUF4543)	4	355	1.29178802348027e-05	1.56060159846264	0.255995946868246	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15077|Domain_of_unknown_function_(DUF4544)	4	157	5.71297801933527e-06	3.52874883728814	0.0282905069262441	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15084|Domain_of_unknown_function_(DUF4550)	2	864	3.14395733038578e-05	0.320609703387869	0.985861088714327	1	0.630929753571458	0	0	0	0	2	0	0	0	1	0
PF15087|Protein_of_unknown_function_(DUF4551)	9	981	3.56970155220885e-05	1.27067331984917	0.281771687959258	1	0.946265187221801	0	0	0	0	9	0	0	0	0	0
PF15088|NADH_dehydrogenase_[ubiquinone]_1_subunit_C1,_mitochondrial	3	528	1.92130725745797e-05	0.78695109013386	0.733067885638957	1	0.91829583405449	0	0	1	0	2	0	0	0	0	0
PF15090|Domain_of_unknown_function_(DUF4553)	20	4700	0.000171025456629782	0.589376135589614	0.996135381390622	1	0.934567232019116	0	0	0	0	20	0	0	0	0	2
PF15091|Domain_of_unknown_function_(DUF4554)	11	4740	0.000172480992430886	0.321421373523028	0.999998842899428	1	0.859559444182114	1	0	0	0	9	1	0	1	2	1
PF15093|Domain_of_unknown_function_(DUF4555)	24	3113	0.00011327707372096	1.0678064261887	0.401502126041074	1	0.848147820847482	5	0	0	0	18	1	0	5	0	1
PF15095|Interleukin_33	12	2630	9.57014789226226e-05	0.63195463968164	0.965148531825301	1	0.93533402672483	0	0	0	0	12	0	0	0	0	0
PF15099|Phosphoinositide-interacting_protein_family	19	847	3.08209705883883e-05	3.10692378442459	2.26846670505802e-05	0.0942547915951609	0.93110591714103	2	0	0	0	16	1	0	2	0	1
PF15106|TMEM156_protein_family	10	1125	4.09369444060648e-05	1.23114126100942	0.298690138771694	1	0.898244401703927	0	0	0	0	9	1	0	0	0	1
PF15107|FAM216B_protein_family	10	1434	5.21809584695973e-05	0.965853499745881	0.585453596802375	1	0.969570350190125	0	0	0	0	9	1	0	0	0	1
PF15109|TMEM125_protein_family	2	1221	4.44302303287157e-05	0.226868782741293	0.998543682921704	1	1	0	0	0	0	2	0	0	0	0	0
PF15110|TMEM141_protein_family	4	990	3.6024511077337e-05	0.55960966409519	0.925626765516172	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15111|TMEM101_protein_family	4	996	3.62428414475027e-05	0.556238521540399	0.927674788947148	1	1	0	0	0	0	4	0	0	0	0	0
PF15112|Domain_of_unknown_function_(DUF4559)	11	3289	0.00011968143124582	0.463222046366419	0.99873562139759	1	0.960058249314534	0	0	0	0	10	1	0	0	0	1
PF15113|TMEM117_protein_family	15	2541	9.2462911765165e-05	0.817611522216998	0.813730710090782	1	0.915137542497288	1	0	0	0	13	1	0	1	0	1
PF15116|CAMPATH-1_antigen	1	288	1.04798577679526e-05	0.480914555081803	0.874992601411169	1	0	0	0	0	0	1	0	0	0	0	0
PF15117|Uncharacterised_protein_family_UPF0697	3	1078	3.9226689839767e-05	0.385445431902299	0.983720951551387	1	1	0	0	0	0	3	0	0	0	0	0
PF15120|Domain_of_unknown_function_(DUF4561)	5	1769	6.43710708038477e-05	0.391473690965402	0.99559728603911	1	0.960964047443681	0	0	0	0	4	1	0	0	0	1
PF15121|TMEM71_protein_family	4	453	1.64839429475088e-05	1.22298800762525	0.413176344375357	1	0.811278124459133	0	0	0	0	4	0	0	0	0	0
PF15122|TMEM206_protein_family	16	296	1.07709649281735e-05	7.48666983046267	1.21955845445548e-09	5.20385592516155e-06	0.968546354076522	1	0	0	0	14	1	0	2	0	1
PF15127|Protein_of_unknown_function_(DUF4565)	4	940	3.42050913259564e-05	0.589376135589614	0.906427020168189	1	1	0	0	0	0	3	1	0	0	0	1
PF15129|FAM150_family	8	1044	3.79894844088281e-05	1.06132867328398	0.480881456994015	1	0.969022255665134	0	0	0	0	8	0	0	0	0	0
PF15134|Domain_of_unknown_function_(DUF4570)	5	1090	3.96633505800983e-05	0.635336659924584	0.892674092574295	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PF15135|Uncharacterised_protein_UPF0515	9	2816	0.000102469720397759	0.442659988200296	0.998306827072801	1	0.91829583405449	2	0	0	0	6	1	0	2	0	1
PF15136|Uncharacterised_protein_family_UPF0449	4	1089	3.96269621850707e-05	0.508736058268354	0.953517188137949	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15137|Domain_of_unknown_function_(DUF4571)	4	654	2.3798010348059e-05	0.847115546566113	0.693753604029894	1	1	0	0	0	0	4	0	0	0	0	0
PF15139|Domain_of_unknown_function_(DUF4572)	10	633	2.30338540524791e-05	2.18804726482716	0.0187775512061215	1	0.967488764883562	0	1	0	0	8	1	0	0	1	1
PF15144|Domain_of_unknown_function_(DUF4576)	4	142	5.16715209392107e-06	3.9015039961566	0.0205749585955491	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15145|Domain_of_unknown_function_(DUF4577)	4	1170	4.25744221823074e-05	0.473515869619006	0.968780149180385	1	0.946394630357186	0	1	0	0	3	0	0	0	1	0
PF15146|Fanconi_anemia-associated	10	4752	0.000172917653171218	0.291463366716245	0.999999694924456	1	0.882146448223672	1	0	1	0	8	0	0	2	0	1
PF15147|Domain_of_unknown_function_(DUF4578)	6	1098	3.99544577403192e-05	0.756849135866445	0.802047296545617	1	0.969723899868247	0	0	0	0	6	0	0	0	0	0
PF15149|Cation_channel_sperm-associated_protein_subunit_beta_protein_family	19	1608	5.85125392044019e-05	1.6365450531142	0.0283835195976762	1	0.908252590895851	0	0	0	0	19	0	0	0	0	0
PF15150|Phorbol-12-myristate-13-acetate-induced	2	106	3.85716987292699e-06	2.61327154459546	0.178800871539735	1	0	1	0	0	0	1	0	0	1	0	0
PF15155|MORF4_family-associated_protein1	10	2646	9.62836932430644e-05	0.52344441369448	0.991651976656524	1	0.94268071481726	1	0	0	0	9	0	0	1	0	0
PF15156|Ceroid-lipofuscinosis_neuronal_protein_6	9	3091	0.000112476529030352	0.403277426972512	0.999532350899972	1	0.828871363252444	0	0	0	0	9	0	0	0	0	0
PF15161|Neuropeptide-like	1	354	1.28814918397751e-05	0.391252519388586	0.922378478155346	1	0	0	0	0	0	1	0	0	0	0	0
PF15167|Domain_of_unknown_function_(DUF4581)	5	1397	5.08345878535756e-05	0.495717222131565	0.972342689372936	1	0.960964047443681	0	1	0	0	4	0	0	0	1	0
PF15168|Triple_QxxK/R_motif-containing_protein_family	1	847	3.08209705883883e-05	0.1635223044434	0.99779155789761	1	0	0	0	0	0	1	0	0	0	0	0
PF15169|Domain_of_unknown_function_(DUF4564)	7	2002	7.28495668452815e-05	0.484277593928529	0.989251627799411	1	0.962961064794514	0	0	0	0	7	0	0	0	0	0
PF15170|Calcium/calmodulin-dependent_protein_kinase_II_inhibitor	8	847	3.08209705883883e-05	1.3081784355472	0.272049450900201	1	0.928383211769586	1	0	0	0	7	0	0	1	0	0
PF15171|Neuropeptide_secretory_protein_family,_NPQ,_spexin	5	445	1.61928357872879e-05	1.55621788610741	0.221690594286433	1	0.960964047443681	0	0	0	0	5	0	0	0	0	0
PF15173|FAM180_family	10	1350	4.91243332872778e-05	1.02595105084118	0.510054203946299	1	0.985475297227334	0	0	0	0	9	1	0	0	0	1
PF15175|Spermatogenesis-associated_protein_24	4	1375	5.00340431629681e-05	0.402918958148536	0.989103037977038	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15179|Myc_target_protein_1	20	2035	7.40503838811928e-05	1.36121269644776	0.108350862360717	1	0.921985773649725	0	1	0	0	17	2	0	3	1	2
PF15181|Spermatid-specific_manchette-related_protein_1	3	1008	3.66795021878341e-05	0.412212475784403	0.975992239540544	1	1	0	0	0	0	2	1	0	0	0	1
PF15183|Melanocortin-2_receptor_accessory_protein_family	12	347	1.26267730745818e-05	4.7897426581058	1.28606718749448e-05	0.0535518376872703	0.973197315178593	1	1	0	0	9	1	0	1	1	1
PF15184|Mitochondrial_import_receptor_subunit_TOM6_homolog	4	803	2.92198812071734e-05	0.689929722857083	0.829813783097807	1	1	0	0	0	0	4	0	0	0	0	0
PF15185|Bcl-2-modifying_factor,_apoptosis	5	1874	6.8191852281747e-05	0.369539466018035	0.997453245570612	1	0.960229717860761	1	1	0	0	3	0	0	1	1	0
PF15189|Domain_of_unknown_function_(DUF4582)	5	285	1.03706925828697e-05	2.42988406778174	0.058009184284587	1	0.743503278810111	1	0	0	0	3	1	0	1	4	5
PF15190|Domain_of_unknown_function_(DUF4583)	2	1397	5.08345878535756e-05	0.198286888852626	0.999538434680677	1	1	0	0	0	0	2	0	0	0	0	0
PF15192|TMEM213_family	3	320	1.16442864088362e-05	1.29846929872087	0.40672105617087	1	1	0	0	0	0	3	0	0	0	0	0
PF15213|CMT1A_duplicated_region_transcript_4_protein	3	1496	5.44370389613093e-05	0.277747443576657	0.998571274130912	1	0.91829583405449	0	0	0	0	2	1	0	0	0	1
PF15220|Hypoxia-inducible_lipid_droplet-associated	1	434	1.57925634419841e-05	0.319132239316957	0.956435906484273	1	0	0	0	0	0	1	0	0	0	0	0
PF15224|Scrapie-responsive_protein_1	2	77	2.80190641712621e-06	3.59749069775479	0.107618018576838	1	1	0	0	0	0	2	0	0	0	0	0
PF15225|Interleukin_32	3	1067	3.88264174944632e-05	0.389419096148714	0.982688528790061	1	1	0	0	0	0	2	1	0	0	0	1
PF15226|HCF-1_beta-propeller-interacting_protein_family	13	1452	5.28359495800943e-05	1.24004414202911	0.256330286576371	1	0.885035554404686	0	2	1	0	8	2	0	0	2	2
PF15227|zinc_finger_of_C3HC4-type,_RING	77	6763	0.000246094715571748	1.57692757260004	0.00011832047379867	0.488071954419513	0.950114007960892	3	1	0	0	67	6	0	7	2	10
PF15229|POM121_family	80	5214	0.000189729091673975	2.1250999902349	1.31435782990396e-09	5.60573614454039e-06	0.874490878665223	0	2	0	0	76	2	0	1	3	3
PF15233|Synaptonemal_complex_central_element_protein_1	11	1532	5.57470211823033e-05	0.994476051239656	0.547388328515094	1	0.960058249314534	0	1	0	0	10	0	0	0	1	0
PF15234|Linker_for_activation_of_T-cells	7	2530	9.20626394198613e-05	0.383210965630401	0.999132645584205	1	0.869915529773626	1	0	0	0	6	0	0	1	0	0
PF15235|G_protein-regulated_inducer_of_neurite_outgrowth_C-terminus	21	1100	4.00272345303745e-05	2.64415566284977	8.51100071270974e-05	0.351504329434912	0.788946621726002	3	0	0	0	17	1	0	9	0	3
PF15236|Coiled-coil_domain-containing_protein_66	8	2396	8.71865944861611e-05	0.462448720746442	0.99549269403394	1	0.767854126776969	0	0	0	0	8	0	0	2	3	1
PF15238|FAM181	19	837	3.04570866381122e-05	3.14404354290039	1.93619856444186e-05	0.0804877743238481	0.903988849547991	0	0	0	0	18	1	0	0	0	1
PF15239|Domain_of_unknown_function_(DUF4586)	6	868	3.15851268839682e-05	0.957396717950871	0.596201863151457	1	0.920619835714305	1	0	0	0	5	0	0	1	0	0
PF15240|Proline-rich	242	2744	9.98497559557705e-05	12.2149492824276	7.23223051285502e-169	3.22340513957948e-165	0.90083925442343	18	5	18	6	184	11	0	39	16	30
PF15242|Family_of_FAM53	36	9301	0.00033844846215183	0.536084518555869	0.999988129633239	1	0.903320833573719	3	9	0	0	22	2	0	3	9	2
PF15244|Hydroxy-steroid_dehydrogenase	18	4363	0.000158762567505476	0.571409822036229	0.996459211815522	1	0.831923864762111	1	1	0	0	13	3	0	1	1	3
PF15245|Transcription_cofactor_vestigial-like_protein_4	9	2098	7.63428527679324e-05	0.594151824009549	0.965332262594146	1	0.945530556036326	1	0	0	0	7	1	0	1	0	1
PF15246|Nck-associated_protein_5,_Peripheral_clock_protein	24	5933	0.000215892347698829	0.560269914836579	0.99932613110945	1	0.819474402952707	0	0	0	0	22	2	0	5	2	9
PF15247|Histone_RNA_hairpin-binding_protein_RNA-binding_domain	4	792	2.88196088618696e-05	0.699512080118987	0.821834772650181	1	0.946394630357186	0	0	0	0	4	0	0	0	0	0
PF15248|Domain_of_unknown_function_(DUF4587)	4	1066	3.87900290994356e-05	0.519712539825739	0.948065828036971	1	1	0	0	0	0	4	0	0	1	1	0
PF15249|Glioma_tumor_suppressor_candidate_region	6	2070	7.53239777071592e-05	0.401459106850897	0.997100847825175	1	0.72105705434887	0	0	0	0	4	2	0	12	4	10
PF15250|Raftlin	49	5103	0.00018568997982591	1.32993654738672	0.0316641535706203	1	0.891141149507529	0	1	0	0	45	3	0	0	1	3
PF15252|Domain_of_unknown_function_(DUF4589)	41	251	9.1334871519309e-06	22.6240600255217	1.96232328868276e-40	8.6636573195344e-37	0.853014040451157	2	0	1	0	36	2	0	2	0	2
PF15253|SCL-interrupting_locus_protein_N-terminus	12	3580	0.000130270454198855	0.464257179430925	0.999143345734054	1	0.911188669681059	0	0	0	0	9	3	0	0	0	3
PF15254|Coiled-coil_domain-containing_protein_14	30	8487	0.000308828308599353	0.489584276647435	0.999996537413615	1	0.937324249498004	1	0	0	0	25	4	0	1	0	4
PF15255|WASH_complex_subunit_CAP-Z_interacting,_central_region	12	5221	0.000189983810439168	0.318337617767231	0.999999676420771	1	0.810263966421589	0	0	1	0	11	0	0	8	10	3
PF15257|Domain_of_unknown_function_(DUF4590)	11	228	8.2965540662958e-06	6.6821811863998	1.34378194140321e-06	0.00564388415389347	0.990511461673605	1	1	0	0	8	1	0	2	1	4
PF15258|Protein_family_of_FAM222A	21	10472	0.000381059272729165	0.277747443576657	0.99999999999997	1	0.939491674430401	3	3	0	0	15	0	0	3	3	0
PF15259|G-2_and_S-phase_expressed_1	4	1355	4.93062752624158e-05	0.408866101442242	0.987893980825032	1	0.946394630357186	2	1	0	0	1	0	0	2	1	0
PF15260|Protein_family_FAM219A	8	2629	9.5665090527595e-05	0.421463345343657	0.998468727022163	1	0.952819531114783	0	1	0	0	7	0	0	0	1	0
PF15261|Domain_of_unknown_function_(DUF4591)	7	1220	4.4393841933688e-05	0.794691592659767	0.775216005092204	1	0.975106032457373	0	0	0	0	7	0	0	0	1	1
PF15262|Domain_of_unknown_function_(DUF4592)	21	384	1.39731436906035e-05	7.5744042425384	2.79019442449351e-12	1.19978360253221e-08	0.950216031454007	2	0	0	0	19	0	0	2	0	1
PF15264|Tumour_suppressing_sub-chromosomal_transferable_candidate_4	6	1298	4.72321367458419e-05	0.640231395363141	0.905088767988537	1	0.920619835714305	0	0	0	0	6	0	0	0	0	0
PF15265|FAM196_family	29	453	1.64839429475088e-05	8.86666305528305	4.04340282745349e-18	1.75888022994227e-14	0.921108402501418	0	1	0	0	23	5	0	0	1	8
PF15266|Domain_of_unknown_function_(DUF4594)	24	1776	6.4625789569041e-05	1.87166745761567	0.0033663600984145	1	0.698010770806857	1	4	0	0	19	0	0	6	4	1
PF15268|Dapper	55	5540	0.000201591708452977	1.3750336737357	0.0140080262824836	1	0.843283423927825	4	0	0	0	47	4	0	4	0	4
PF15273|NHS-like	43	14418	0.000524647879508126	0.413070179645794	0.999999999996099	1	0.835249318331955	1	0	0	0	37	5	0	4	2	7
PF15274|Muscular_LMNA-interacting_protein	11	1500	5.45825925414197e-05	1.01569154033277	0.519677600425356	1	0.838368515026066	2	1	0	0	8	0	0	2	1	0
PF15275|PEHE_domain	15	2970	0.000108073533232011	0.699512080118987	0.940057228146982	1	0.730807857199405	3	0	0	0	9	3	0	15	3	13
PF15276|Protein_phosphatase_1_binding	7	988	3.59517342872818e-05	0.981299335065704	0.569973540683919	1	0.864974385510525	0	0	0	0	7	0	0	0	0	1
PF15277|Exocyst_complex_component_SEC3_N-terminal_PIP2_binding_PH	4	1820	6.62268789502559e-05	0.30440305904079	0.999060145270571	1	0.861353116146786	0	0	0	0	3	1	0	1	0	1
PF15279|Sine_oculis-binding_protein	17	3817	0.000138894503820399	0.616860796877262	0.987573074696329	1	0.869274730994735	2	0	0	0	14	1	0	3	0	2
PF15280|Protein_aurora_borealis_N-terminus	5	2049	7.45598214115793e-05	0.337978018212688	0.999000086048346	1	0.970950594454669	0	0	0	0	5	0	0	0	0	0
PF15281|Consortin_C-terminus	4	1221	4.44302303287157e-05	0.453737565482586	0.975835424891895	1	0.861353116146786	0	0	0	0	4	0	0	2	2	2
PF15282|BMP-2-inducible_protein_kinase_C-terminus	6	2959	0.000107673260886707	0.280844998709482	0.999974915465147	1	0.861654166907052	0	0	0	0	5	1	0	1	0	5
PF15287|KRBA1_family_repeat	3	1320	4.80326814364494e-05	0.314780436053544	0.995938595488379	1	0.91829583405449	0	0	0	0	3	0	0	0	0	0
PF15288|Zinc_knuckle	13	780	2.83829481215383e-05	2.30838986439266	0.00538014866029224	1	0.860554357858941	1	0	0	0	9	3	0	4	4	11
PF15290|Golgi-localised_syntaxin-1-binding_clamp	31	6120	0.000222696977568992	0.701569468589925	0.984437469723347	1	0.938910062002313	1	0	0	0	30	0	0	1	0	0
PF15292|Treslin_N-terminus	23	7164	0.000260686461977821	0.444664714246492	0.999997388701083	1	0.869940761714606	2	0	0	0	20	1	0	2	0	1
PF15293|Nuclear_fragile_X_mental_retardation-interacting_protein_2	20	6589	0.000239763134836943	0.420407927951311	0.999997834472904	1	0.955894174002648	1	1	1	0	16	1	0	1	1	1
PF15294|Leucine_zipper	29	2116	7.69978438784294e-05	1.8982033856537	0.00112809998611432	1	0.86576179276649	0	0	0	0	23	6	0	0	0	9
PF15295|Coiled-coil_domain-containing_protein_50__N-terminus	9	1419	5.16351325441831e-05	0.8784570308471	0.694112593524713	1	0.935944697445866	0	0	0	0	9	0	0	0	0	0
PF15296|Codanin-1_C-terminus	8	1298	4.72321367458419e-05	0.853641860484187	0.717802591486931	1	0.676992412660448	0	0	0	0	8	0	0	0	3	2
PF15297|Cytoskeleton-associated_protein_2_C-terminus	32	4595	0.000167204675151882	0.964550280660261	0.604199830690904	1	0.906424993532698	4	0	0	0	26	2	0	4	0	4
PF15298|AJAP1/PANP_C-terminus	24	2772	0.000100868631016544	1.19916356591826	0.213431080332701	1	0.925066162986134	0	0	2	1	21	0	0	1	0	1
PF15299|Amyotrophic_lateral_sclerosis_2_chromosomal_region_candidate_gene_8	10	2552	9.28631841104688e-05	0.54272488974749	0.987810486606671	1	0.844541246458715	1	0	0	0	9	0	0	1	1	0
PF15300|INTS6/SAGE1/DDX26B/CT45_C-terminus	25	1324	4.81782350165598e-05	2.61524531464425	2.30336196080128e-05	0.0956816558516852	0.913442111817725	1	0	0	0	17	7	0	1	0	14
PF15301|SLAIN_motif-containing_family	26	3688	0.000134200400861837	0.976433890578239	0.574330580213709	1	0.938943815534128	0	1	0	0	24	1	0	0	1	1
PF15302|P33_mono-oxygenase	8	3190	0.000116078980138086	0.347343929438393	0.999904889495998	1	0.905639062229566	1	2	0	0	5	0	0	1	2	0
PF15303|E3_ubiquitin-protein_ligase_Arkadia_N-terminus	12	5478	0.000199335627961265	0.303402829931127	0.999999915672366	1	0.972765278018163	1	0	0	0	10	1	0	1	0	1
PF15304|A-kinase_anchor_protein_2_C-terminus	28	3976	0.00014468025862979	0.975375999039151	0.577467448633352	1	0.83530692101988	0	3	0	4	19	2	0	0	3	7
PF15305|Intraflagellar_transport_protein_43	3	1353	4.92334984723606e-05	0.307102864442482	0.996654504989206	1	1	0	0	0	0	3	0	0	0	0	1
PF15308|CEP170_C-terminus	23	8032	0.000292271588861789	0.396610808374236	0.999999942869202	1	0.894767257349333	0	1	0	0	22	0	0	1	1	0
PF15309|ALMS_motif	26	2980	0.000108437417182287	1.20841885518542	0.192311425365638	1	0.830280558715638	0	0	0	0	23	3	0	11	2	18
PF15311|Hydrolethalus_syndrome_protein_1_C-terminus	5	968	3.52239663867295e-05	0.715410081939873	0.826007225515423	1	0.960229717860761	1	0	0	0	4	0	0	1	0	0
PF15313|Hexamethylene_bis-acetamide-inducible_protein	8	1386	5.04343155082718e-05	0.799442377278842	0.78041382819153	1	0.979569764547061	2	0	0	0	6	0	0	3	0	0
PF15314|Proline-rich_acidic_protein_1,_pregnancy-specific_uterine	4	220	8.00544690607489e-06	2.51824348842835	0.0772232339037931	1	0.946394630357186	1	0	0	0	3	0	0	1	0	0
PF15316|MyoD_family_inhibitor	14	2418	8.79871391767686e-05	0.801922037257995	0.827689118660242	1	0.917811462062928	0	1	3	0	8	2	0	1	1	2
PF15317|Cardiac_transcription_factor_regulator,_Developmental_protein	7	1111	4.04275068756782e-05	0.872658634603884	0.689245246069595	1	0.975503759006109	0	0	0	0	6	1	0	0	0	1
PF15319|RAD9,_RAD1,_HUS1-interacting_nuclear_orphan_protein	7	2585	9.406400114638e-05	0.375057540829755	0.999342277533364	1	0.962961064794514	0	0	0	0	6	1	0	0	0	1
PF15323|Developmental_protein	10	2409	8.76596436215201e-05	0.574941435714236	0.978730881002085	1	0.946411928215015	1	0	0	0	9	0	0	1	0	0
PF15324|Hedgehog_signalling_target	39	13597	0.000494773007190456	0.397266476625639	0.999999999996484	1	0.900051613653423	4	0	0	0	34	1	0	4	0	1
PF15325|Modulator_of_retrovirus_infection	3	1155	4.20285962568932e-05	0.359749069775479	0.989459902144695	1	0.91829583405449	2	0	0	0	1	0	0	2	0	0
PF15327|Tankyrase_binding_protein_C_terminal_domain	11	3751	0.000136492869748577	0.406168304585218	0.99984418940002	1	0.789507509242735	0	0	0	0	9	2	0	8	0	4
PF15328|Putative_GRINL1B_complex_locus_protein_2	27	7887	0.000286995271582785	0.474146263511615	0.999996379723681	1	0.947118236529401	2	0	1	0	22	2	0	2	0	3
PF15330|SHP2-interacting_transmembrane_adaptor_protein,_SIT	29	2827	0.000102869992743062	1.42079885533895	0.042416509141127	1	0.880891394025809	0	0	0	0	26	3	0	0	2	7
PF15332|Lck-interacting_transmembrane_adapter_1	4	2552	9.28631841104688e-05	0.217089955898996	0.999987749595438	1	1	0	0	0	0	4	0	0	0	0	0
PF15333|TATA_box-binding_protein-associated_factor_1D	9	2376	8.64588265856088e-05	0.52463406008924	0.988471610482562	1	0.968392514041222	1	1	1	0	6	0	0	1	1	0
PF15335|Caspase_activity_and_apoptosis_inhibitor_1	3	693	2.52171577541359e-05	0.599581782959132	0.875644594774591	1	0.91829583405449	1	0	0	0	1	1	0	1	0	1
PF15336|Autism_susceptibility_gene_2_protein	14	4532	0.000164912206265143	0.427856903373749	0.999921499121317	1	0.95787919662003	1	0	0	0	11	2	0	3	0	2
PF15337|Vascular_protein_family_Vasculin-like_1	10	2090	7.60517456077115e-05	0.662695654849566	0.933014542579391	1	0.858672711073255	0	0	0	0	10	0	0	3	1	2
PF15338|p53-regulated_apoptosis-inducing_protein_1	1	513	1.86672466491655e-05	0.269987118642416	0.975373076472818	1	0	1	0	0	0	0	0	0	1	0	0
