id	Feature	ProteomeCounts	ExpectedSwitchFrequency	LostNum	GainNum	fc_g	fc_l	fc_m	p_g	adjp_g	p_l	adjp_l	p_m	adjp_m	H_g	H_l	switches_g	switches_l	patients_g	patients_l
PF14950	PF14950|Domain_of_unknown_function_(DUF4502)	3	1.19431506031291e-05	38	8	23.0724717553045	19.2741613055646	0.405863384522101	3.80603497125573e-09	6.18480682829056e-06	4.45440301692197e-35	6.76178377968755e-32	0.977990973630128	1	NaN	1	0	2	0	46
PF14951	PF14951|Domain_of_unknown_function_(DUF4503)	11	4.37915522114734e-05	NA	NA	NA	NA	0.408526030906032	NA	NA	NA	NA	0.999904328164471	1	NA	NA	NA	NA	NA	NA
PF14954	PF14954|Limb_expression_1	11	4.37915522114734e-05	NA	NA	NA	NA	0.951048599949243	NA	NA	NA	NA	0.615275924801183	1	NA	NA	NA	NA	NA	NA
PF14956	PF14956|Domain_of_unknown_function_(DUF4505)	11	4.37915522114734e-05	NA	NA	NA	NA	0.222623735943175	NA	NA	NA	NA	0.999852171063664	1	NA	NA	NA	NA	NA	NA
PF14957	PF14957|Cdc42_effector	11	4.37915522114734e-05	NA	NA	NA	NA	1.43097590270141	NA	NA	NA	NA	0.130471942052771	1	NA	NA	NA	NA	NA	NA
PF14959	PF14959|gamma-Secretase-activating_protein_C-term	11	4.37915522114734e-05	NA	NA	NA	NA	0.120181217253029	NA	NA	NA	NA	0.999756635639856	1	NA	NA	NA	NA	NA	NA
PF14960	PF14960|ATP_synthase_regulation	11	4.37915522114734e-05	NA	NA	NA	NA	0.264180166652567	NA	NA	NA	NA	0.977298706966792	1	NA	NA	NA	NA	NA	NA
PF14961	PF14961|Broad-minded_protein	18	7.16589036187746e-05	NA	NA	NA	NA	0.674301897926232	NA	NA	NA	NA	0.99898734426564	1	NA	NA	NA	NA	NA	NA
PF14962	PF14962|Mitochondria_Localisation_Sequence	11	4.37915522114734e-05	35	0	0	4.84159554326385	1.17704034647184	1	1	1.0225122897074e-13	1.32824346432991e-10	0.358210773132683	1	NaN	0	0	1	0	35
PF14963	PF14963|Calcium_signal-modulating_cyclophilin_ligand	11	4.37915522114734e-05	NA	NA	NA	NA	0.589249442347734	NA	NA	NA	NA	0.982174225692352	1	NA	NA	NA	NA	NA	NA
PF14964	PF14964|Domain_of_unknown_function_(DUF4507)	9	3.58294518093873e-05	NA	NA	NA	NA	0.764732061362695	NA	NA	NA	NA	0.897627857973271	1	NA	NA	NA	NA	NA	NA
PF14965	PF14965|Negative_regulator_of_p53/TP53	11	4.37915522114734e-05	NA	NA	NA	NA	1.03891076773482	NA	NA	NA	NA	0.479101797060836	1	NA	NA	NA	NA	NA	NA
PF14966	PF14966|DNA_repair_REX1-B	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14967	PF14967|FAM70_protein	16	6.36968032166886e-05	NA	NA	NA	NA	0.962808247203861	NA	NA	NA	NA	0.610055911858291	1	NA	NA	NA	NA	NA	NA
PF14968	PF14968|Coiled_coil_protein_84	11	4.37915522114734e-05	27	3	2.35968461133796	3.73494513337497	0.290764334366033	0.136339240815224	1	1.39998941844504e-08	1.68978722806317e-05	0.99998759105175	1	NaN	1	0	2	0	30
PF14970	PF14970|Domain_of_unknown_function_(DUF4509)	11	4.37915522114734e-05	NA	NA	NA	NA	0.23385046940812	NA	NA	NA	NA	0.999742235146442	1	NA	NA	NA	NA	NA	NA
PF14971	PF14971|Domain_of_unknown_function_(DUF4510)	11	4.37915522114734e-05	NA	NA	NA	NA	0.163074176946029	NA	NA	NA	NA	0.999937454396782	1	NA	NA	NA	NA	NA	NA
PF14972	PF14972|Mitochondrial_morphogenesis_regulator	11	4.37915522114734e-05	62	0	0	8.57654067663881	0.162073721872741	1	1	4.72548246836364e-36	7.21108624672292e-33	0.999941683985403	1	NaN	0	0	1	0	62
PF14973	PF14973|TERF1-interacting_nuclear_factor_2_N-terminus	11	4.37915522114734e-05	NA	NA	NA	NA	0.0886510626350897	NA	NA	NA	NA	0.999987383650762	1	NA	NA	NA	NA	NA	NA
PF14974	PF14974|Domain_of_unknown_function_(DUF4511)	11	4.37915522114734e-05	NA	NA	NA	NA	1.16550073523192	NA	NA	NA	NA	0.3687107044376	1	NA	NA	NA	NA	NA	NA
PF14975	PF14975|Domain_of_unknown_function_(DUF4512)	11	4.37915522114734e-05	8	0	0	1.10665040988888	0.508038782024168	1	1	0.435369915689477	1	0.903675553049073	1	NaN	0	0	1	0	8
PF14976	PF14976|FAM72_protein	13	5.17536526135595e-05	NA	NA	NA	NA	0.557006375472281	NA	NA	NA	NA	0.966740285529766	1	NA	NA	NA	NA	NA	NA
PF14979	PF14979|Transmembrane_52	14	5.57347028146025e-05	NA	NA	NA	NA	0.930945387661832	NA	NA	NA	NA	0.638026215258758	1	NA	NA	NA	NA	NA	NA
PF14981	PF14981|FAM165_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.264180166652567	NA	NA	NA	NA	0.977298706966792	1	NA	NA	NA	NA	NA	NA
PF14986	PF14986|Domain_of_unknown_function_(DUF4514)	10	3.98105020104304e-05	2	0	0	0.304328862719442	0.726495458294561	1	1	0.989406328342974	1	0.780255506552353	1	NaN	0	0	1	0	2
PF14987	PF14987|NADH_dehydrogenase_1_alpha_subcomplex_subunit_3	11	4.37915522114734e-05	NA	NA	NA	NA	0.477434036119098	NA	NA	NA	NA	0.949554784858657	1	NA	NA	NA	NA	NA	NA
PF14988	PF14988|Domain_of_unknown_function_(DUF4515)	17	6.76778534177316e-05	NA	NA	NA	NA	0.766300512704488	NA	NA	NA	NA	0.895920373985757	1	NA	NA	NA	NA	NA	NA
PF14989	PF14989|Coiled-coil_domain_containing_32	11	4.37915522114734e-05	NA	NA	NA	NA	0.265953187905269	NA	NA	NA	NA	0.999042301204592	1	NA	NA	NA	NA	NA	NA
PF14990	PF14990|Domain_of_unknown_function_(DUF4516)	11	4.37915522114734e-05	0	5	3.93280768556327	0	0.293533518502853	0.00975961043515396	1	1	1	0.966852787245848	1	0	NaN	1	0	5	0
PF14995	PF14995|Transmembrane_protein	11	4.37915522114734e-05	8	0	0	1.10665040988888	0.429561246589541	1	1	0.435369915689477	1	0.982994667325834	1	NaN	0	0	1	0	8
PF14997	PF14997|CECR6/TMEM121_family	1	3.98105020104304e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF14998	PF14998|Transcription_Regulator	2	7.96210040208607e-06	NA	NA	NA	NA	6.75809728646103	NA	NA	NA	NA	3.36324396577436e-05	0.138834710907166	NA	NA	NA	NA	NA	NA
PF15000	PF15000|Tumour_suppressor_candidate_2	4	1.59242008041721e-05	NA	NA	NA	NA	0.336340489951185	NA	NA	NA	NA	0.948860645801229	1	NA	NA	NA	NA	NA	NA
PF15001	PF15001|AP-5_complex_subunit_sigma-1	11	4.37915522114734e-05	NA	NA	NA	NA	0.684404576820123	NA	NA	NA	NA	0.916538002295037	1	NA	NA	NA	NA	NA	NA
PF15003	PF15003|HAUS_augmin-like_complex_subunit_2	11	4.37915522114734e-05	NA	NA	NA	NA	0.252803987227337	NA	NA	NA	NA	0.999892241444704	1	NA	NA	NA	NA	NA	NA
PF15004	PF15004|Myeloma-overexpressed-like	11	4.37915522114734e-05	NA	NA	NA	NA	0.480327575731941	NA	NA	NA	NA	0.919715247018914	1	NA	NA	NA	NA	NA	NA
PF15005	PF15005|Izumo_sperm-egg_fusion	11	4.37915522114734e-05	NA	NA	NA	NA	1.28659172071056	NA	NA	NA	NA	0.198004876384628	1	NA	NA	NA	NA	NA	NA
PF15006	PF15006|Domain_of_unknown_function_(DUF4517)	11	4.37915522114734e-05	NA	NA	NA	NA	0.718857596333517	NA	NA	NA	NA	0.86493851201822	1	NA	NA	NA	NA	NA	NA
PF15007	PF15007|Centrosomal_spindle_body,_CEP44	11	4.37915522114734e-05	NA	NA	NA	NA	0.508038782024168	NA	NA	NA	NA	0.96761111009337	1	NA	NA	NA	NA	NA	NA
PF15010	PF15010|Putative_cell_signalling	18	7.16589036187746e-05	NA	NA	NA	NA	1.16732142372703	NA	NA	NA	NA	0.198019419452621	1	NA	NA	NA	NA	NA	NA
PF15011	PF15011|Casein_Kinase_2_substrate	11	4.37915522114734e-05	3	0	0	0.41499390370833	0.079572339353183	1	1	0.975084430502652	1	0.999996516937572	1	NaN	0	0	1	0	3
PF15012	PF15012|Domain_of_unknown_function_(DUF4519)	11	4.37915522114734e-05	16	0	0	2.21330081977776	NA	1	1	0.003270113468582	1	NA	NA	NaN	0	0	1	0	16
PF15013	PF15013|CCSMST1_family	1	3.98105020104304e-06	NA	NA	NA	NA	9.68660611059414	NA	NA	NA	NA	0.000199142142385107	0.814292220212702	NA	NA	NA	NA	NA	NA
PF15016	PF15016|Domain_of_unknown_function_(DUF4520)	10	3.98105020104304e-05	3	0	0	0.456493294079163	0.47900799447993	1	1	0.959192494010165	1	0.948788544564249	1	NaN	0	0	1	0	3
PF15019	PF15019|C9orf72-like_protein_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.548298459090234	NA	NA	NA	NA	0.989546736535474	1	NA	NA	NA	NA	NA	NA
PF15020	PF15020|Cation_channel_sperm-associated_protein_subunit_delta	2	7.96210040208607e-06	NA	NA	NA	NA	5.09134283440932	NA	NA	NA	NA	1.67943987621757e-20	7.31396066092751e-17	NA	NA	NA	NA	NA	NA
PF15023	PF15023|Protein_of_unknown_function_(DUF4523)	3	1.19431506031291e-05	NA	NA	NA	NA	1.72975109117752	NA	NA	NA	NA	0.203192418643011	1	NA	NA	NA	NA	NA	NA
PF15024	PF15024|Glycosyltransferase_family_18	2	7.96210040208607e-06	NA	NA	NA	NA	17.147097773412	NA	NA	NA	NA	2.98882710536729e-33	1.31000292028248e-29	NA	NA	NA	NA	NA	NA
PF15025	PF15025|Domain_of_unknown_function_(DUF4524)	10	3.98105020104304e-05	NA	NA	NA	NA	0.593057516975152	NA	NA	NA	NA	0.937220176449055	1	NA	NA	NA	NA	NA	NA
PF15027	PF15027|Domain_of_unknown_function_(DUF4525)	11	4.37915522114734e-05	NA	NA	NA	NA	0.867745072946389	NA	NA	NA	NA	0.707451828153987	1	NA	NA	NA	NA	NA	NA
PF15032	PF15032|Protein_of_unknown_function_(DUF4529)	10	3.98105020104304e-05	NA	NA	NA	NA	0.64493069404739	NA	NA	NA	NA	0.978761197826273	1	NA	NA	NA	NA	NA	NA
PF15035	PF15035|Ciliary_rootlet_component,_centrosome_cohesion	4	1.59242008041721e-05	4	0	0	1.52164431359721	1.01465846130525	1	1	0.27026314984772	1	0.546744047637525	1	NaN	0	0	1	0	4
PF15036	PF15036|Interleukin_34	11	4.37915522114734e-05	NA	NA	NA	NA	0.0820435300163253	NA	NA	NA	NA	0.999994914129316	1	NA	NA	NA	NA	NA	NA
PF15037	PF15037|Interleukin-17_receptor_extracellular_region	22	8.75831044229468e-05	NA	NA	NA	NA	0.622518109238044	NA	NA	NA	NA	0.999271207016297	1	NA	NA	NA	NA	NA	NA
PF15043	PF15043|CB1_cannabinoid_receptor-interacting_protein_1	11	4.37915522114734e-05	0	7	5.50593075978857	0	0.896907973203161	0.000353717922925342	0.553214831455234	1	1	0.679869327182048	1	0	NaN	1	0	7	0
PF15044	PF15044|Mitochondrial_function,_CLU-N-term	11	4.37915522114734e-05	97	0	0	13.4181362199027	0.544191354527761	1	1	1.70139636466636e-72	2.81410958715816e-69	0.912412651202584	1	NaN	0	0	1	0	97
PF15045	PF15045|Clathrin-binding_box_of_Aftiphilin,_vesicle_trafficking	22	8.75831044229468e-05	46	0	0	3.18161992843053	0.352240222203423	1	1	3.17746263195084e-11	4.00995784152196e-08	0.996246024399412	1	NaN	0.978070970973496	0	2	0	46
PF15048	PF15048|Organic_solute_transporter_subunit_beta_protein	8	3.18484016083443e-05	NA	NA	NA	NA	0.605412881912134	NA	NA	NA	NA	0.895312474664652	1	NA	NA	NA	NA	NA	NA
PF15049	PF15049|Protein_of_unknown_function_(DUF4534)	10	3.98105020104304e-05	NA	NA	NA	NA	0.36324772914728	NA	NA	NA	NA	0.995128406569106	1	NA	NA	NA	NA	NA	NA
PF15050	PF15050|SCIMP_protein	11	4.37915522114734e-05	NA	NA	NA	NA	0.303972995102327	NA	NA	NA	NA	0.996918379902461	1	NA	NA	NA	NA	NA	NA
PF15051	PF15051|FAM198_protein	11	4.37915522114734e-05	2	0	0	0.27666260247222	0.712250449308393	1	1	0.994032782365828	1	0.940799313729195	1	NaN	0	0	1	0	2
PF15052	PF15052|TMEM169_protein_family	1	3.98105020104304e-06	NA	NA	NA	NA	11.0915337144208	NA	NA	NA	NA	4.32055681992161e-08	0.000182197881096094	NA	NA	NA	NA	NA	NA
PF15054	PF15054|Domain_of_unknown_function_(DUF4535)	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15055	PF15055|Domain_of_unknown_function_(DUF4536)	9	3.58294518093873e-05	NA	NA	NA	NA	1.07628956784379	NA	NA	NA	NA	0.527527769628626	1	NA	NA	NA	NA	NA	NA
PF15056	PF15056|Neuritin_protein_family	11	4.37915522114734e-05	NA	NA	NA	NA	1.06279377388964	NA	NA	NA	NA	0.487039228105458	1	NA	NA	NA	NA	NA	NA
PF15057	PF15057|Domain_of_unknown_function_(DUF4537)	5	1.99052510052152e-05	NA	NA	NA	NA	3.38955890339608	NA	NA	NA	NA	6.13633471506357e-05	0.252571536872017	NA	NA	NA	NA	NA	NA
PF15059	PF15059|Speriolin_C-terminus	11	4.37915522114734e-05	185	2	1.57312307422531	25.5912907286803	0.819869482714865	0.362998015606778	1	1.41539438608767e-185	2.4443861047734e-182	0.766005823060721	1	1	NaN	2	0	187	0
PF15062	PF15062|Haemopoietic_lineage_transmembrane_helix	11	4.37915522114734e-05	28	0	0	3.87327643461108	1.40896088881369	1	1	3.57283793711004e-09	4.34814376946291e-06	0.212993535169319	1	NaN	0	0	1	0	28
PF15063	PF15063|Thyroid_cancer_protein_1	11	4.37915522114734e-05	NA	NA	NA	NA	1.65112604157855	NA	NA	NA	NA	0.101513506470696	1	NA	NA	NA	NA	NA	NA
PF15065	PF15065|Lysosomal_transcription_factor,_NCU-G1	11	4.37915522114734e-05	NA	NA	NA	NA	0.727452632811418	NA	NA	NA	NA	0.938121630947279	1	NA	NA	NA	NA	NA	NA
PF15067	PF15067|FAM124_family	21	8.36020542219037e-05	NA	NA	NA	NA	0.892500563015431	NA	NA	NA	NA	0.756578075936681	1	NA	NA	NA	NA	NA	NA
PF15069	PF15069|FAM163_family	1	3.98105020104304e-06	NA	NA	NA	NA	7.87766159596512	NA	NA	NA	NA	3.28602588040538e-06	0.01369944189541	NA	NA	NA	NA	NA	NA
PF15070	PF15070|Putative_golgin_subfamily_A_member_2-like_protein_5	68	0.000270711413670926	0	29	3.68989897557259	0	1.39955342228374	5.41189668087753e-09	8.78892020974511e-06	1	1	0.000258879445746726	1	0	NaN	1	0	29	0
PF15071	PF15071|Transmembrane_family_220,_helix	11	4.37915522114734e-05	NA	NA	NA	NA	0.673928996562672	NA	NA	NA	NA	0.861937986683833	1	NA	NA	NA	NA	NA	NA
PF15072	PF15072|Domain_of_unknown_function_(DUF4539)	11	4.37915522114734e-05	NA	NA	NA	NA	0.954868072238196	NA	NA	NA	NA	0.598735239728023	1	NA	NA	NA	NA	NA	NA
PF15076	PF15076|Domain_of_unknown_function_(DUF4543)	5	1.99052510052152e-05	0	31	53.6434968310829	0	1.63717286376239	2.83397490977824e-42	4.84042914590124e-39	1	1	0.23036085893429	1	0	NaN	1	0	31	0
PF15077	PF15077|Domain_of_unknown_function_(DUF4544)	2	7.96210040208607e-06	NA	NA	NA	NA	3.70188768557738	NA	NA	NA	NA	0.024327837640269	1	NA	NA	NA	NA	NA	NA
PF15084	PF15084|Domain_of_unknown_function_(DUF4550)	9	3.58294518093873e-05	NA	NA	NA	NA	0.336340489951185	NA	NA	NA	NA	0.981834019159345	1	NA	NA	NA	NA	NA	NA
PF15086	PF15086|Uncharacterised_protein_family_UPF0542	NA	NA	28	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NaN	0	0	1	0	28
PF15087	PF15087|Protein_of_unknown_function_(DUF4551)	7	2.78673514073012e-05	NA	NA	NA	NA	1.3330191895313	NA	NA	NA	NA	0.239140730237231	1	NA	NA	NA	NA	NA	NA
PF15088	PF15088|NADH_dehydrogenase_[ubiquinone]_1_subunit_C1,_mitochondrial	11	4.37915522114734e-05	NA	NA	NA	NA	0.825563020789273	NA	NA	NA	NA	0.703210140410196	1	NA	NA	NA	NA	NA	NA
PF15090	PF15090|Domain_of_unknown_function_(DUF4553)	10	3.98105020104304e-05	NA	NA	NA	NA	0.6182940070592	NA	NA	NA	NA	0.991996759224871	1	NA	NA	NA	NA	NA	NA
PF15091	PF15091|Domain_of_unknown_function_(DUF4554)	11	4.37915522114734e-05	NA	NA	NA	NA	0.337191984862454	NA	NA	NA	NA	0.999996381496433	1	NA	NA	NA	NA	NA	NA
PF15093	PF15093|Domain_of_unknown_function_(DUF4555)	11	4.37915522114734e-05	NA	NA	NA	NA	1.12019858651265	NA	NA	NA	NA	0.316672241618974	1	NA	NA	NA	NA	NA	NA
PF15095	PF15095|Interleukin_33	10	3.98105020104304e-05	NA	NA	NA	NA	0.662961634945607	NA	NA	NA	NA	0.947539528208532	1	NA	NA	NA	NA	NA	NA
PF15099	PF15099|Phosphoinositide-interacting_protein_family	7	2.78673514073012e-05	NA	NA	NA	NA	3.25936569246674	NA	NA	NA	NA	1.19199776334179e-05	0.0493725473576168	NA	NA	NA	NA	NA	NA
PF15106	PF15106|TMEM156_protein_family	5	1.99052510052152e-05	NA	NA	NA	NA	1.29154748141255	NA	NA	NA	NA	0.251998696069655	1	NA	NA	NA	NA	NA	NA
PF15107	PF15107|FAM216B_protein_family	13	5.17536526135595e-05	NA	NA	NA	NA	1.01324331700776	NA	NA	NA	NA	0.525617924540014	1	NA	NA	NA	NA	NA	NA
PF15109	PF15109|TMEM125_protein_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.238000150137448	NA	NA	NA	NA	0.997892886700645	1	NA	NA	NA	NA	NA	NA
PF15110	PF15110|TMEM141_protein_family	11	4.37915522114734e-05	NA	NA	NA	NA	0.587067037005706	NA	NA	NA	NA	0.907985141522343	1	NA	NA	NA	NA	NA	NA
PF15111	PF15111|TMEM101_protein_family	4	1.59242008041721e-05	NA	NA	NA	NA	0.583530488590008	NA	NA	NA	NA	0.910349716140972	1	NA	NA	NA	NA	NA	NA
PF15112	PF15112|Domain_of_unknown_function_(DUF4559)	11	4.37915522114734e-05	NA	NA	NA	NA	0.485950139327465	NA	NA	NA	NA	0.997550410641556	1	NA	NA	NA	NA	NA	NA
PF15113	PF15113|TMEM117_protein_family	9	3.58294518093873e-05	NA	NA	NA	NA	0.857727813807037	NA	NA	NA	NA	0.756501763408915	1	NA	NA	NA	NA	NA	NA
PF15116	PF15116|CAMPATH-1_antigen	8	3.18484016083443e-05	NA	NA	NA	NA	0.504510734926778	NA	NA	NA	NA	0.862224367035197	1	NA	NA	NA	NA	NA	NA
PF15117	PF15117|Uncharacterised_protein_family_UPF0697	11	4.37915522114734e-05	NA	NA	NA	NA	0.404357397937603	NA	NA	NA	NA	0.978449879017456	1	NA	NA	NA	NA	NA	NA
PF15120	PF15120|Domain_of_unknown_function_(DUF4561)	11	4.37915522114734e-05	NA	NA	NA	NA	0.410681434875388	NA	NA	NA	NA	0.993277057987028	1	NA	NA	NA	NA	NA	NA
PF15121	PF15121|TMEM71_protein_family	3	1.19431506031291e-05	NA	NA	NA	NA	1.28299418683366	NA	NA	NA	NA	0.379119728643498	1	NA	NA	NA	NA	NA	NA
PF15122	PF15122|TMEM206_protein_family	1	3.98105020104304e-06	NA	NA	NA	NA	7.85400495453579	NA	NA	NA	NA	6.22154366938848e-10	2.6472668313248e-06	NA	NA	NA	NA	NA	NA
PF15127	PF15127|Protein_of_unknown_function_(DUF4565)	10	3.98105020104304e-05	NA	NA	NA	NA	0.6182940070592	NA	NA	NA	NA	0.886032411400593	1	NA	NA	NA	NA	NA	NA
PF15129	PF15129|FAM150_family	9	3.58294518093873e-05	NA	NA	NA	NA	1.11340300121772	NA	NA	NA	NA	0.428856672885611	1	NA	NA	NA	NA	NA	NA
PF15134	PF15134|Domain_of_unknown_function_(DUF4570)	10	3.98105020104304e-05	NA	NA	NA	NA	0.666509594765652	NA	NA	NA	NA	0.868072028128414	1	NA	NA	NA	NA	NA	NA
PF15135	PF15135|Uncharacterised_protein_UPF0515	11	4.37915522114734e-05	NA	NA	NA	NA	0.464379199193966	NA	NA	NA	NA	0.996933706857422	1	NA	NA	NA	NA	NA	NA
PF15136	PF15136|Uncharacterised_protein_family_UPF0449	11	4.37915522114734e-05	NA	NA	NA	NA	0.533697306368823	NA	NA	NA	NA	0.940658797459363	1	NA	NA	NA	NA	NA	NA
PF15137	PF15137|Domain_of_unknown_function_(DUF4571)	3	1.19431506031291e-05	NA	NA	NA	NA	0.888679459687536	NA	NA	NA	NA	0.657885947821998	1	NA	NA	NA	NA	NA	NA
PF15139	PF15139|Domain_of_unknown_function_(DUF4572)	5	1.99052510052152e-05	NA	NA	NA	NA	2.29540429160999	NA	NA	NA	NA	0.0140002837857574	1	NA	NA	NA	NA	NA	NA
PF15142	PF15142|INCA1	10	3.98105020104304e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15144	PF15144|Domain_of_unknown_function_(DUF4576)	2	7.96210040208607e-06	NA	NA	NA	NA	4.09293215940597	NA	NA	NA	NA	0.0176271889662791	1	NA	NA	NA	NA	NA	NA
PF15145	PF15145|Domain_of_unknown_function_(DUF4577)	9	3.58294518093873e-05	NA	NA	NA	NA	0.49674903131252	NA	NA	NA	NA	0.959097328117891	1	NA	NA	NA	NA	NA	NA
PF15146	PF15146|Fanconi_anemia-associated	11	4.37915522114734e-05	NA	NA	NA	NA	0.305764081773805	NA	NA	NA	NA	0.99999899754285	1	NA	NA	NA	NA	NA	NA
PF15147	PF15147|Domain_of_unknown_function_(DUF4578)	9	3.58294518093873e-05	NA	NA	NA	NA	0.793984107425749	NA	NA	NA	NA	0.764725597745189	1	NA	NA	NA	NA	NA	NA
PF15149	PF15149|Cation_channel_sperm-associated_protein_subunit_beta_protein_family	3	1.19431506031291e-05	NA	NA	NA	NA	1.71684250094486	NA	NA	NA	NA	0.0186735090610554	1	NA	NA	NA	NA	NA	NA
PF15150	PF15150|Phorbol-12-myristate-13-acetate-induced	2	7.96210040208607e-06	NA	NA	NA	NA	2.74149229545117	NA	NA	NA	NA	0.166131822905415	1	NA	NA	NA	NA	NA	NA
PF15155	PF15155|MORF4_family-associated_protein1	21	8.36020542219037e-05	NA	NA	NA	NA	0.549127330532548	NA	NA	NA	NA	0.986286846155244	1	NA	NA	NA	NA	NA	NA
PF15156	PF15156|Ceroid-lipofuscinosis_neuronal_protein_6	11	4.37915522114734e-05	NA	NA	NA	NA	0.423064323820838	NA	NA	NA	NA	0.999073394866792	1	NA	NA	NA	NA	NA	NA
PF15161	PF15161|Neuropeptide-like	6	2.38863012062582e-05	NA	NA	NA	NA	0.410449411465853	NA	NA	NA	NA	0.912522138816546	1	NA	NA	NA	NA	NA	NA
PF15167	PF15167|Domain_of_unknown_function_(DUF4581)	11	4.37915522114734e-05	19	0	0	2.62829472348609	0.520039698134975	1	1	0.000193487836918505	0.213417084121111	0.9625583585044	1	NaN	0	0	1	0	19
PF15168	PF15168|Triple_QxxK/R_motif-containing_protein_family	11	4.37915522114734e-05	38	0	0	5.25658944697217	0.171545562761407	1	1	7.48599088900775e-16	1.00461997730484e-12	0.997060291723521	1	NaN	0	0	1	0	38
PF15169	PF15169|Domain_of_unknown_function_(DUF4564)	11	4.37915522114734e-05	NA	NA	NA	NA	0.508038782024168	NA	NA	NA	NA	0.983721828734216	1	NA	NA	NA	NA	NA	NA
PF15170	PF15170|Calcium/calmodulin-dependent_protein_kinase_II_inhibitor	11	4.37915522114734e-05	31	0	0	4.28827033831941	1.37236450209126	1	1	4.85654675632532e-11	6.11439236621357e-08	0.232876902897671	1	NaN	0	0	1	0	31
PF15171	PF15171|Neuropeptide_secretory_protein_family,_NPQ,_spexin	5	1.99052510052152e-05	NA	NA	NA	NA	1.63257406358328	NA	NA	NA	NA	0.195369922685953	1	NA	NA	NA	NA	NA	NA
PF15173	PF15173|FAM180_family	10	3.98105020104304e-05	NA	NA	NA	NA	1.07628956784379	NA	NA	NA	NA	0.450898089304392	1	NA	NA	NA	NA	NA	NA
PF15175	PF15175|Spermatogenesis-associated_protein_24	11	4.37915522114734e-05	NA	NA	NA	NA	0.422688266644108	NA	NA	NA	NA	0.984743943654068	1	NA	NA	NA	NA	NA	NA
PF15178	PF15178|Mitochondrial_import_receptor_subunit_TOM5_homolog	11	4.37915522114734e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
PF15179	PF15179|Myc_target_protein_1	11	4.37915522114734e-05	NA	NA	NA	NA	1.42800090082469	NA	NA	NA	NA	0.0767261017219292	1	NA	NA	NA	NA	NA	NA
PF15181	PF15181|Spermatid-specific_manchette-related_protein_1	8	3.18484016083443e-05	NA	NA	NA	NA	0.432437772794381	NA	NA	NA	NA	0.968936032499595	1	NA	NA	NA	NA	NA	NA
PF15183	PF15183|Melanocortin-2_receptor_accessory_protein_family	4	1.59242008041721e-05	34	4	8.65217690823919	12.9339766655763	5.02475244929955	0.001318576809593	1	4.92216076795439e-26	7.12236663123e-23	8.05140724395267e-06	0.0334267364402121	NaN	1	0	2	0	38
PF15184	PF15184|Mitochondrial_import_receptor_subunit_TOM6_homolog	11	4.37915522114734e-05	NA	NA	NA	NA	0.723781278500185	NA	NA	NA	NA	0.80129346016399	1	NA	NA	NA	NA	NA	NA
PF15185	PF15185|Bcl-2-modifying_factor,_apoptosis	11	4.37915522114734e-05	NA	NA	NA	NA	0.387671002291655	NA	NA	NA	NA	0.995975069310231	1	NA	NA	NA	NA	NA	NA
PF15189	PF15189|Domain_of_unknown_function_(DUF4582)	2	7.96210040208607e-06	NA	NA	NA	NA	2.54910687120898	NA	NA	NA	NA	0.0492428647450087	1	NA	NA	NA	NA	NA	NA
PF15190	PF15190|Domain_of_unknown_function_(DUF4583)	11	4.37915522114734e-05	NA	NA	NA	NA	0.20801587925399	NA	NA	NA	NA	0.999291679418821	1	NA	NA	NA	NA	NA	NA
PF15192	PF15192|TMEM213_family	4	1.59242008041721e-05	NA	NA	NA	NA	1.3621789843023	NA	NA	NA	NA	0.377917642315507	1	NA	NA	NA	NA	NA	NA
PF15213	PF15213|CMT1A_duplicated_region_transcript_4_protein	11	4.37915522114734e-05	8	0	0	1.10665040988888	0.291375183807979	1	1	0.435369915689477	1	0.997829141638798	1	NaN	0	0	1	0	8
PF15220	PF15220|Hypoxia-inducible_lipid_droplet-associated	7	2.78673514073012e-05	NA	NA	NA	NA	0.334790533776295	NA	NA	NA	NA	0.949559752705376	1	NA	NA	NA	NA	NA	NA
PF15224	PF15224|Scrapie-responsive_protein_1	1	3.98105020104304e-06	NA	NA	NA	NA	3.77400238075096	NA	NA	NA	NA	0.0994159018481321	1	NA	NA	NA	NA	NA	NA
PF15225	PF15225|Interleukin_32	11	4.37915522114734e-05	NA	NA	NA	NA	0.408526030906032	NA	NA	NA	NA	0.977165385092436	1	NA	NA	NA	NA	NA	NA
